cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
0,-14.86523,-9.23552,-5.62971,-1.56110,-3.26395,-0.80465,0.2273,89.15,0.0923,31.36,1.79,0.270,0.703,1.337,0.1500,0.0500
25,-26.31986,-11.08325,-15.23662,-6.54033,-8.34977,-0.34652,0.9523,5.38,0.0056,31.89,3.98,0.219,0.664,1.207,0.1354,0.0500
50,-27.21032,-12.03208,-15.17824,-6.51818,-8.27767,-0.38239,0.9491,96.89,0.1004,31.03,4.29,0.196,0.651,1.035,0.1161,0.0500
75,-27.78377,-12.62489,-15.15888,-6.49801,-8.24555,-0.41531,0.9461,6.80,0.0070,30.24,5.27,0.185,0.637,0.934,0.1048,0.0500
100,-28.31965,-13.12986,-15.18979,-6.52812,-8.25976,-0.40191,0.9505,6.87,0.0071,30.07,3.44,0.178,0.621,0.801,0.0898,0.0500
125,-28.73362,-13.55332,-15.18031,-6.48556,-8.26232,-0.43242,0.9443,7.86,0.0081,30.13,2.52,0.176,0.605,0.722,0.0811,0.0500
150,-29.09533,-13.92520,-15.17013,-6.51865,-8.22957,-0.42191,0.9491,7.95,0.0082,30.67,1.33,0.178,0.588,0.619,0.0695,0.0500
175,-29.44114,-14.25627,-15.18487,-6.46604,-8.25433,-0.46450,0.9415,8.15,0.0084,29.84,1.61,0.179,0.576,0.559,0.0627,0.0500
200,-29.65919,-14.41379,-15.24540,-6.54466,-8.28363,-0.41710,0.9529,7.57,0.0078,29.80,1.53,0.182,0.567,0.479,0.0538,0.0500
225,-29.79279,-14.59678,-15.19600,-6.49021,-8.26446,-0.44133,0.9450,7.61,0.0079,29.86,1.73,0.188,0.560,0.433,0.0485,0.0500
250,-29.97469,-14.76802,-15.20667,-6.50331,-8.25972,-0.44364,0.9469,8.01,0.0083,30.12,0.84,0.195,0.554,0.371,0.0416,0.0500
275,-30.14472,-14.92390,-15.22082,-6.49527,-8.27040,-0.45514,0.9457,11.75,0.0122,30.09,0.81,0.203,0.549,0.335,0.0376,0.0500
300,-30.22427,-15.03651,-15.18776,-6.49553,-8.24468,-0.44756,0.9458,12.02,0.0124,30.02,0.71,0.212,0.545,0.287,0.0322,0.0500
325,-30.34242,-15.14628,-15.19613,-6.49265,-8.23578,-0.46771,0.9453,11.74,0.0122,29.99,1.37,0.223,0.542,0.259,0.0291,0.0500
350,-30.49217,-15.26241,-15.22976,-6.51934,-8.25816,-0.45226,0.9492,11.91,0.0123,29.90,1.32,0.234,0.539,0.222,0.0249,0.0500
375,-30.63811,-15.42600,-15.21210,-6.48475,-8.25968,-0.46767,0.9442,11.53,0.0119,30.09,0.89,0.246,0.536,0.200,0.0225,0.0500
400,-30.70152,-15.44540,-15.25612,-6.52550,-8.28112,-0.44950,0.9501,11.34,0.0118,30.09,2.24,0.258,0.533,0.172,0.0193,0.0500
425,-30.62679,-15.45513,-15.17166,-6.48685,-8.22338,-0.46143,0.9445,-78.67,-0.0815,30.56,1.24,0.272,0.531,0.155,0.0174,0.0500
450,-30.68570,-15.46629,-15.21941,-6.51174,-8.25203,-0.45564,0.9481,11.31,0.0117,29.92,0.80,0.285,0.530,0.162,0.0182,0.0500
475,-30.72022,-15.54492,-15.17529,-6.50349,-8.21866,-0.45314,0.9469,11.27,0.0117,29.81,0.51,0.296,0.528,0.162,0.0182,0.0500
500,-30.79460,-15.60294,-15.19166,-6.48945,-8.23071,-0.47150,0.9449,11.43,0.0118,29.80,0.52,0.306,0.526,0.154,0.0172,0.0500
525,-30.82860,-15.60782,-15.22078,-6.51066,-8.25018,-0.45994,0.9480,11.71,0.0121,29.81,0.56,0.316,0.525,0.153,0.0172,0.0500
550,-30.87721,-15.62960,-15.24761,-6.52876,-8.26877,-0.45009,0.9506,11.69,0.0121,29.76,0.87,0.324,0.524,0.160,0.0180,0.0500
575,-30.93124,-15.72902,-15.20222,-6.50322,-8.23318,-0.46582,0.9469,11.76,0.0122,29.72,0.88,0.331,0.523,0.160,0.0179,0.0500
600,-31.00661,-15.77875,-15.22785,-6.51347,-8.25072,-0.46366,0.9484,11.61,0.0120,29.79,0.95,0.338,0.522,0.152,0.0170,0.0500
625,-31.06551,-15.86894,-15.19658,-6.47064,-8.24581,-0.48013,0.9421,11.98,0.0124,29.84,0.57,0.344,0.522,0.151,0.0170,0.0500
650,-31.17241,-15.94535,-15.22705,-6.49619,-8.26913,-0.46173,0.9459,11.78,0.0122,29.64,1.07,0.350,0.521,0.143,0.0161,0.0500
675,-31.15920,-15.96599,-15.19320,-6.48136,-8.25298,-0.45886,0.9437,11.71,0.0121,29.85,0.60,0.356,0.520,0.143,0.0160,0.0500
700,-31.09690,-15.91055,-15.18635,-6.51754,-8.20874,-0.46007,0.9490,11.54,0.0119,29.79,0.54,0.361,0.520,0.150,0.0168,0.0500
725,-31.13052,-15.94560,-15.18491,-6.48974,-8.21497,-0.48020,0.9449,11.44,0.0119,29.78,0.57,0.366,0.519,0.149,0.0168,0.0500
750,-31.09156,-15.91689,-15.17466,-6.48182,-8.22030,-0.47255,0.9438,11.92,0.0123,29.76,0.55,0.370,0.518,0.142,0.0159,0.0500
775,-31.15787,-15.97218,-15.18569,-6.45974,-8.23972,-0.48624,0.9406,12.19,0.0126,29.76,0.56,0.375,0.518,0.141,0.0158,0.0500
800,-31.24998,-16.00697,-15.24301,-6.51967,-8.27539,-0.44795,0.9493,12.02,0.0124,29.78,0.63,0.379,0.517,0.148,0.0166,0.0500
825,-31.25413,-16.03752,-15.21661,-6.50236,-8.23632,-0.47793,0.9468,11.97,0.0124,29.73,0.56,0.382,0.517,0.133,0.0150,0.0500
850,-31.32739,-16.11658,-15.21081,-6.49675,-8.24064,-0.47342,0.9459,11.61,0.0120,29.72,0.54,0.386,0.516,0.140,0.0157,0.0500
875,-31.39652,-16.17513,-15.22139,-6.46063,-8.27801,-0.48276,0.9407,11.76,0.0122,29.72,0.56,0.389,0.516,0.139,0.0156,0.0500
900,-31.39686,-16.17249,-15.22437,-6.49806,-8.25410,-0.47221,0.9461,11.74,0.0122,29.69,0.53,0.392,0.515,0.132,0.0148,0.0500
925,-31.55587,-16.33904,-15.21683,-6.49569,-8.23581,-0.48533,0.9458,11.58,0.0120,29.68,0.53,0.395,0.515,0.146,0.0163,0.0500
950,-31.55743,-16.30376,-15.25367,-6.51837,-8.28635,-0.44895,0.9491,11.54,0.0120,29.68,0.52,0.398,0.514,0.138,0.0155,0.0500
975,-31.48625,-16.30871,-15.17754,-6.47569,-8.21063,-0.49122,0.9429,11.96,0.0124,29.68,0.53,0.400,0.514,0.138,0.0154,0.0500
1000,-31.50774,-16.30929,-15.19845,-6.49789,-8.22833,-0.47222,0.9461,11.91,0.0123,29.69,0.52,0.403,0.514,0.130,0.0146,0.0500
1025,-31.54952,-16.34869,-15.20082,-6.51280,-8.22130,-0.46672,0.9483,11.85,0.0123,29.68,0.51,0.406,0.513,0.130,0.0146,0.0500
1050,-31.60775,-16.38691,-15.22084,-6.49494,-8.24119,-0.48471,0.9457,11.85,0.0123,29.68,0.52,0.408,0.513,0.136,0.0153,0.0500
1075,-31.56869,-16.39962,-15.16907,-6.47315,-8.20211,-0.49381,0.9425,11.80,0.0122,29.67,0.52,0.410,0.513,0.136,0.0153,0.0500
1100,-31.60711,-16.40589,-15.20122,-6.46624,-8.23117,-0.50381,0.9415,11.81,0.0122,29.73,0.66,0.412,0.513,0.129,0.0145,0.0500
1125,-31.60884,-16.39020,-15.21864,-6.50094,-8.21357,-0.50413,0.9466,11.64,0.0121,29.74,0.62,0.414,0.513,0.129,0.0144,0.0500
1150,-31.57746,-16.35133,-15.22613,-6.51194,-8.24164,-0.47255,0.9482,11.65,0.0121,29.72,0.55,0.416,0.512,0.135,0.0151,0.0500
1175,-31.59150,-16.42532,-15.16617,-6.45409,-8.20606,-0.50602,0.9397,11.66,0.0121,29.52,0.98,0.418,0.512,0.121,0.0136,0.0500
1200,-31.68381,-16.45723,-15.22659,-6.51124,-8.23736,-0.47799,0.9481,11.76,0.0122,29.58,0.99,0.420,0.512,0.127,0.0143,0.0500
1225,-31.65677,-16.46835,-15.18842,-6.46054,-8.22304,-0.50484,0.9407,11.74,0.0122,29.84,0.71,0.421,0.512,0.127,0.0142,0.0500
1250,-31.74482,-16.53118,-15.21363,-6.49544,-8.23571,-0.48249,0.9458,12.01,0.0124,29.74,1.58,0.423,0.511,0.133,0.0149,0.0500
1275,-31.74075,-16.52733,-15.21342,-6.48673,-8.24745,-0.47924,0.9445,12.62,0.0131,29.70,0.56,0.424,0.511,0.133,0.0149,0.0500
1300,-31.75567,-16.53028,-15.22539,-6.49918,-8.25799,-0.46822,0.9463,12.64,0.0131,29.69,0.57,0.426,0.511,0.126,0.0141,0.0500
1325,-31.78244,-16.57035,-15.21209,-6.48626,-8.23164,-0.49420,0.9444,12.52,0.0130,29.69,0.58,0.427,0.511,0.125,0.0141,0.0500
1350,-31.75783,-16.55356,-15.20427,-6.47284,-8.23615,-0.49528,0.9425,12.48,0.0129,29.71,0.60,0.429,0.510,0.131,0.0147,0.0500
1375,-31.81300,-16.58186,-15.23114,-6.51319,-8.24329,-0.47466,0.9483,12.39,0.0128,29.73,0.68,0.430,0.510,0.131,0.0147,0.0500
1400,-31.77015,-16.54917,-15.22098,-6.46705,-8.26450,-0.48944,0.9416,12.44,0.0129,29.70,0.66,0.431,0.510,0.124,0.0139,0.0500
1425,-31.75048,-16.54208,-15.20840,-6.49761,-8.23863,-0.47216,0.9461,16.75,0.0174,29.75,0.75,0.432,0.510,0.137,0.0154,0.0500
1450,-31.90071,-16.65203,-15.24868,-6.51196,-8.25331,-0.48340,0.9482,16.74,0.0173,29.84,0.79,0.434,0.510,0.130,0.0145,0.0500
1475,-31.86436,-16.62784,-15.23653,-6.51131,-8.24095,-0.48426,0.9481,16.77,0.0174,29.60,1.29,0.435,0.510,0.129,0.0145,0.0500
1500,-31.85690,-16.61588,-15.24102,-6.51493,-8.23847,-0.48762,0.9486,16.65,0.0173,29.51,2.22,0.436,0.509,0.123,0.0138,0.0500
1525,-31.89006,-16.65786,-15.23219,-6.49765,-8.24357,-0.49097,0.9461,16.54,0.0171,29.30,2.10,0.437,0.509,0.122,0.0137,0.0500
1550,-32.00475,-16.75071,-15.25403,-6.50787,-8.26006,-0.48610,0.9476,16.69,0.0173,29.37,1.79,0.438,0.509,0.128,0.0144,0.0500
1575,-31.94956,-16.71023,-15.23933,-6.52834,-8.22979,-0.48119,0.9505,16.90,0.0175,28.99,2.67,0.439,0.509,0.128,0.0143,0.0500
1600,-31.86260,-16.68250,-15.18010,-6.48159,-8.19370,-0.50481,0.9437,17.06,0.0177,29.33,2.02,0.440,0.509,0.134,0.0150,0.0500
1625,-31.88459,-16.63745,-15.24714,-6.49345,-8.26037,-0.49332,0.9455,17.35,0.0180,29.29,3.23,0.441,0.509,0.133,0.0150,0.0500
1650,-31.88161,-16.63399,-15.24762,-6.50643,-8.25122,-0.48998,0.9474,17.20,0.0178,29.61,3.47,0.442,0.509,0.126,0.0142,0.0500
1675,-31.82412,-16.62548,-15.19864,-6.46705,-8.21678,-0.51481,0.9416,17.35,0.0180,29.27,2.19,0.443,0.509,0.126,0.0142,0.0500
1700,-31.78761,-16.59072,-15.19690,-6.46378,-8.22574,-0.50738,0.9411,17.57,0.0182,28.99,2.55,0.444,0.509,0.132,0.0148,0.0500
1725,-31.84404,-16.65964,-15.18440,-6.48289,-8.19218,-0.50933,0.9439,17.16,0.0178,29.44,1.88,0.444,0.508,0.132,0.0148,0.0500
1750,-31.90052,-16.69144,-15.20908,-6.48861,-8.22202,-0.49845,0.9448,16.71,0.0173,29.59,3.70,0.445,0.508,0.138,0.0155,0.0500
1775,-31.95194,-16.69164,-15.26030,-6.51229,-8.25711,-0.49090,0.9482,16.88,0.0175,29.36,1.73,0.446,0.508,0.125,0.0140,0.0500
1800,-31.90573,-16.68114,-15.22459,-6.48646,-8.24584,-0.49230,0.9444,17.07,0.0177,29.21,2.64,0.447,0.508,0.130,0.0146,0.0500
1825,-31.95993,-16.75232,-15.20761,-6.49836,-8.22986,-0.47939,0.9462,17.48,0.0181,29.39,1.83,0.447,0.508,0.130,0.0146,0.0500
1850,-31.94667,-16.72865,-15.21802,-6.46013,-8.26205,-0.49584,0.9406,17.39,0.0180,29.58,1.10,0.448,0.508,0.123,0.0138,0.0500
1875,-31.95692,-16.71050,-15.24642,-6.50315,-8.25295,-0.49032,0.9469,17.31,0.0179,29.52,1.89,0.449,0.508,0.136,0.0153,0.0500
1900,-31.99550,-16.75171,-15.24379,-6.48131,-8.27987,-0.48261,0.9437,17.37,0.0180,29.62,1.11,0.449,0.508,0.129,0.0145,0.0500
1925,-32.02859,-16.77122,-15.25737,-6.51854,-8.25008,-0.48876,0.9491,17.09,0.0177,29.56,1.37,0.450,0.508,0.116,0.0130,0.0500
1950,-31.97153,-16.77392,-15.19760,-6.46158,-8.21573,-0.52029,0.9408,17.15,0.0178,29.63,1.17,0.451,0.508,0.122,0.0137,0.0500
1975,-32.04147,-16.79389,-15.24758,-6.51533,-8.23798,-0.49427,0.9487,17.55,0.0182,29.60,1.09,0.451,0.508,0.134,0.0151,0.0500
2000,-32.01026,-16.80866,-15.20160,-6.48265,-8.22382,-0.49513,0.9439,17.80,0.0184,29.42,1.87,0.452,0.508,0.127,0.0143,0.0500
2025,-31.95250,-16.77418,-15.17831,-6.49319,-8.17640,-0.50872,0.9454,17.92,0.0186,29.39,1.58,0.452,0.508,0.127,0.0143,0.0500
2050,-32.04328,-16.79212,-15.25116,-6.50211,-8.24999,-0.49905,0.9467,17.70,0.0183,29.12,2.24,0.453,0.507,0.127,0.0143,0.0500
2075,-32.06808,-16.84622,-15.22186,-6.51191,-8.21461,-0.49534,0.9482,17.74,0.0184,29.35,2.34,0.453,0.507,0.127,0.0143,0.0500
2100,-32.08095,-16.86510,-15.21585,-6.48893,-8.23661,-0.49032,0.9448,17.89,0.0185,28.85,3.38,0.454,0.507,0.127,0.0143,0.0500
2125,-32.09565,-16.89435,-15.20130,-6.47331,-8.22415,-0.50384,0.9425,17.70,0.0183,29.00,3.13,0.454,0.507,0.127,0.0143,0.0500
2150,-32.12613,-16.91460,-15.21153,-6.49573,-8.22242,-0.49337,0.9458,17.53,0.0182,29.39,3.43,0.455,0.507,0.127,0.0143,0.0500
2175,-32.19474,-16.93984,-15.25490,-6.51076,-8.26252,-0.48162,0.9480,-72.74,-0.0754,29.33,3.72,0.455,0.507,0.127,0.0143,0.0500
2200,-32.20218,-17.00238,-15.19979,-6.48576,-8.21092,-0.50311,0.9443,17.19,0.0178,30.03,3.86,0.456,0.507,0.127,0.0143,0.0500
2225,-32.12156,-16.91595,-15.20561,-6.47834,-8.22636,-0.50090,0.9433,17.35,0.0180,29.50,3.18,0.456,0.507,0.127,0.0143,0.0500
2250,-32.17131,-16.92469,-15.24662,-6.52570,-8.23454,-0.48638,0.9502,17.27,0.0179,29.00,2.88,0.457,0.507,0.127,0.0143,0.0500
2275,-32.07124,-16.85437,-15.21687,-6.50783,-8.21825,-0.49079,0.9476,17.52,0.0182,29.30,3.04,0.457,0.507,0.127,0.0143,0.0500
2300,-32.16430,-16.93447,-15.22983,-6.48829,-8.25222,-0.48932,0.9447,17.49,0.0181,30.11,3.64,0.457,0.507,0.127,0.0143,0.0500
2325,-32.10959,-16.92357,-15.18603,-6.49848,-8.18912,-0.49842,0.9462,17.74,0.0184,29.66,3.59,0.458,0.507,0.127,0.0143,0.0500
2350,-32.16004,-16.94243,-15.21760,-6.48159,-8.22316,-0.51285,0.9437,-72.34,-0.0750,30.12,3.10,0.458,0.506,0.127,0.0143,0.0500
2375,-32.19798,-16.97000,-15.22798,-6.48971,-8.22748,-0.51079,0.9449,-72.09,-0.0747,29.70,2.95,0.458,0.506,0.127,0.0143,0.0500
2400,-32.17094,-16.95284,-15.21809,-6.48302,-8.22510,-0.50997,0.9439,-72.06,-0.0747,29.50,1.60,0.459,0.506,0.127,0.0143,0.0500
2425,-32.24047,-16.95638,-15.28409,-6.52973,-8.27167,-0.48270,0.9507,18.14,0.0188,29.73,2.12,0.459,0.506,0.127,0.0143,0.0500
2450,-32.19121,-16.95670,-15.23452,-6.50792,-8.21494,-0.51165,0.9476,18.28,0.0189,29.73,1.28,0.459,0.506,0.127,0.0143,0.0500
2475,-32.17195,-16.97687,-15.19508,-6.44289,-8.22245,-0.52974,0.9381,18.14,0.0188,29.77,1.41,0.460,0.506,0.127,0.0143,0.0500
2500,-32.31362,-17.03266,-15.28096,-6.50520,-8.28011,-0.49564,0.9472,18.05,0.0187,30.21,3.42,0.460,0.506,0.127,0.0143,0.0500
2525,-32.32244,-17.09665,-15.22579,-6.50342,-8.21743,-0.50494,0.9469,17.71,0.0184,30.49,2.97,0.460,0.506,0.127,0.0143,0.0500
2550,-32.27331,-17.02671,-15.24660,-6.50827,-8.24151,-0.49682,0.9476,17.73,0.0184,30.08,3.56,0.460,0.506,0.127,0.0143,0.0500
2575,-32.21469,-17.01984,-15.19485,-6.48799,-8.18789,-0.51897,0.9447,-72.13,-0.0747,30.09,2.57,0.461,0.506,0.127,0.0143,0.0500
2600,-32.29639,-17.07495,-15.22144,-6.48466,-8.21392,-0.52286,0.9442,17.86,0.0185,29.69,3.17,0.461,0.506,0.127,0.0143,0.0500
2625,-32.35389,-17.09468,-15.25921,-6.52541,-8.23300,-0.50080,0.9501,17.84,0.0185,30.17,3.37,0.461,0.506,0.127,0.0143,0.0500
2650,-32.37274,-17.11175,-15.26099,-6.51437,-8.26126,-0.48536,0.9485,17.90,0.0186,30.01,2.98,0.461,0.506,0.127,0.0143,0.0500
2675,-32.41526,-17.14153,-15.27373,-6.52405,-8.26976,-0.47992,0.9499,18.03,0.0187,30.14,2.68,0.461,0.506,0.127,0.0143,0.0500
2700,-32.34107,-17.12725,-15.21382,-6.46011,-8.23914,-0.51457,0.9406,17.91,0.0186,29.82,3.42,0.462,0.506,0.127,0.0143,0.0500
2725,-32.41826,-17.19033,-15.22793,-6.49576,-8.23458,-0.49760,0.9458,17.96,0.0186,29.98,1.65,0.462,0.506,0.127,0.0143,0.0500
2750,-32.35743,-17.13298,-15.22445,-6.48660,-8.21490,-0.52295,0.9445,18.00,0.0187,29.98,3.36,0.462,0.505,0.127,0.0143,0.0500
2775,-32.36510,-17.12932,-15.23579,-6.51479,-8.23117,-0.48983,0.9486,108.00,0.1120,30.38,3.06,0.462,0.505,0.127,0.0143,0.0500
2800,-32.40724,-17.18999,-15.21725,-6.48924,-8.21763,-0.51038,0.9449,108.13,0.1121,29.32,2.35,0.462,0.505,0.127,0.0143,0.0500
2825,-32.42588,-17.19016,-15.23572,-6.48975,-8.25280,-0.49318,0.9449,18.42,0.0191,29.42,1.83,0.462,0.505,0.127,0.0143,0.0500
2850,-32.37659,-17.17157,-15.20502,-6.47708,-8.22173,-0.50620,0.9431,108.35,0.1123,29.10,3.28,0.462,0.505,0.127,0.0143,0.0500
2875,-32.54341,-17.24472,-15.29869,-6.51211,-8.28690,-0.49967,0.9482,108.26,0.1122,29.48,4.21,0.462,0.505,0.127,0.0143,0.0500
2900,-32.41365,-17.22664,-15.18701,-6.46253,-8.21793,-0.50655,0.9410,18.65,0.0193,30.63,3.83,0.462,0.505,0.127,0.0143,0.0500
2925,-32.47075,-17.26723,-15.20352,-6.45568,-8.21042,-0.53742,0.9400,18.66,0.0193,30.24,4.38,0.463,0.505,0.127,0.0143,0.0500
2950,-32.48490,-17.21651,-15.26838,-6.51175,-8.26763,-0.48901,0.9481,18.82,0.0195,30.30,4.57,0.463,0.505,0.127,0.0143,0.0500
2975,-32.48895,-17.27907,-15.20987,-6.50177,-8.21249,-0.49562,0.9467,18.58,0.0193,30.66,3.73,0.463,0.505,0.127,0.0143,0.0500
3000,-32.40591,-17.19264,-15.21327,-6.48464,-8.23074,-0.49789,0.9442,18.48,0.0192,30.64,4.09,0.463,0.505,0.121,0.0136,0.0500
3025,-32.46788,-17.25763,-15.21026,-6.48346,-8.20531,-0.52148,0.9440,18.42,0.0191,30.83,3.84,0.463,0.505,0.121,0.0136,0.0500
3050,-32.48898,-17.26602,-15.22296,-6.50662,-8.22462,-0.49172,0.9474,18.22,0.0189,30.71,3.92,0.463,0.505,0.121,0.0136,0.0500
3075,-32.50720,-17.27952,-15.22768,-6.46298,-8.23246,-0.53224,0.9410,18.22,0.0189,31.16,3.78,0.464,0.505,0.121,0.0136,0.0500
3100,-32.46905,-17.26684,-15.20221,-6.49040,-8.20583,-0.50598,0.9450,18.41,0.0191,30.94,3.71,0.464,0.505,0.121,0.0136,0.0500
3125,-32.52518,-17.29112,-15.23407,-6.49960,-8.22569,-0.50878,0.9464,18.22,0.0189,30.99,3.73,0.464,0.505,0.121,0.0136,0.0500
3150,-32.52275,-17.26327,-15.25948,-6.49639,-8.24431,-0.51878,0.9459,18.23,0.0189,30.97,3.48,0.464,0.505,0.121,0.0136,0.0500
3175,-32.52673,-17.30358,-15.22315,-6.47852,-8.24060,-0.50403,0.9433,18.38,0.0191,30.90,3.63,0.464,0.505,0.121,0.0136,0.0500
3200,-32.52314,-17.31113,-15.21201,-6.51084,-8.21168,-0.48948,0.9480,-71.74,-0.0744,30.99,3.64,0.465,0.505,0.121,0.0136,0.0500
3225,-32.54931,-17.32609,-15.22322,-6.50437,-8.21014,-0.50870,0.9471,17.98,0.0186,30.67,3.61,0.465,0.506,0.121,0.0136,0.0500
3250,-32.55636,-17.32200,-15.23436,-6.49455,-8.25499,-0.48483,0.9456,18.09,0.0188,30.27,3.80,0.465,0.506,0.121,0.0136,0.0500
3275,-32.58108,-17.34942,-15.23166,-6.49215,-8.23435,-0.50516,0.9453,18.09,0.0188,30.67,3.81,0.465,0.506,0.121,0.0136,0.0500
3300,-32.62295,-17.38722,-15.23572,-6.46679,-8.24141,-0.52752,0.9416,17.88,0.0185,30.32,3.73,0.465,0.506,0.121,0.0136,0.0500
3325,-32.57767,-17.32959,-15.24809,-6.49745,-8.24936,-0.50128,0.9460,18.03,0.0187,30.54,3.60,0.466,0.506,0.121,0.0136,0.0500
3350,-32.63715,-17.38225,-15.25490,-6.49472,-8.24693,-0.51325,0.9457,17.96,0.0186,30.42,3.22,0.466,0.506,0.121,0.0136,0.0500
3375,-32.61054,-17.35042,-15.26012,-6.49595,-8.24686,-0.51730,0.9458,17.72,0.0184,29.66,4.08,0.466,0.506,0.121,0.0136,0.0500
3400,-32.61576,-17.35232,-15.26344,-6.50760,-8.24311,-0.51273,0.9475,17.72,0.0184,30.09,3.19,0.466,0.506,0.121,0.0136,0.0500
3425,-32.67667,-17.40831,-15.26836,-6.50710,-8.25684,-0.50442,0.9475,17.52,0.0182,30.02,3.31,0.466,0.506,0.121,0.0136,0.0500
3450,-32.56377,-17.29257,-15.27120,-6.49062,-8.26528,-0.51530,0.9451,17.53,0.0182,30.85,3.37,0.466,0.506,0.121,0.0136,0.0500
3475,-32.58736,-17.33574,-15.25162,-6.49202,-8.24680,-0.51281,0.9453,17.49,0.0181,30.50,3.72,0.466,0.506,0.121,0.0136,0.0500
3500,-32.65230,-17.40296,-15.24934,-6.50609,-8.25030,-0.49295,0.9473,-72.42,-0.0751,30.68,2.93,0.467,0.506,0.121,0.0136,0.0500
3525,-32.66524,-17.44635,-15.21890,-6.49265,-8.21560,-0.51065,0.9453,-72.50,-0.0751,30.47,3.19,0.467,0.506,0.121,0.0136,0.0500
3550,-32.82133,-17.53919,-15.28214,-6.50642,-8.26586,-0.50986,0.9474,-72.14,-0.0748,30.49,3.28,0.467,0.506,0.121,0.0136,0.0500
3575,-32.65423,-17.45279,-15.20144,-6.49210,-8.19680,-0.51254,0.9453,17.88,0.0185,30.32,3.32,0.467,0.506,0.121,0.0136,0.0500
3600,-32.65068,-17.44793,-15.20275,-6.46826,-8.21577,-0.51871,0.9418,-72.03,-0.0747,29.88,3.70,0.467,0.506,0.121,0.0136,0.0500
3625,-32.67360,-17.44224,-15.23137,-6.48366,-8.22585,-0.52185,0.9440,108.16,0.1121,30.28,2.67,0.467,0.506,0.121,0.0136,0.0500
3650,-32.65509,-17.40332,-15.25176,-6.48966,-8.24006,-0.52205,0.9449,108.12,0.1121,29.75,2.83,0.467,0.507,0.121,0.0136,0.0500
3675,-32.69093,-17.47615,-15.21478,-6.48595,-8.19836,-0.53047,0.9444,18.07,0.0187,30.22,3.11,0.467,0.507,0.121,0.0136,0.0500
3700,-32.69485,-17.45443,-15.24043,-6.47301,-8.25053,-0.51688,0.9425,18.02,0.0187,30.09,3.34,0.467,0.507,0.121,0.0136,0.0500
3725,-32.71054,-17.48739,-15.22314,-6.46883,-8.22973,-0.52459,0.9419,18.12,0.0188,29.96,3.67,0.467,0.507,0.121,0.0136,0.0500
3750,-32.69519,-17.47316,-15.22204,-6.49860,-8.21592,-0.50752,0.9462,18.20,0.0189,29.68,4.02,0.467,0.507,0.121,0.0136,0.0500
3775,-32.72463,-17.48204,-15.24260,-6.49615,-8.23174,-0.51471,0.9459,18.33,0.0190,29.96,3.31,0.468,0.507,0.121,0.0136,0.0500
3800,-32.76157,-17.49529,-15.26628,-6.50389,-8.24294,-0.51945,0.9470,18.65,0.0193,29.96,3.75,0.468,0.507,0.121,0.0136,0.0500
3825,-32.72299,-17.43597,-15.28702,-6.54852,-8.24530,-0.49320,0.9535,18.64,0.0193,30.32,3.73,0.468,0.507,0.121,0.0136,0.0500
3850,-32.65489,-17.43061,-15.22428,-6.49812,-8.21063,-0.51553,0.9461,18.39,0.0191,30.64,3.45,0.468,0.507,0.121,0.0136,0.0500
3875,-32.72439,-17.46344,-15.26095,-6.50089,-8.24117,-0.51889,0.9465,18.23,0.0189,30.02,3.34,0.468,0.507,0.121,0.0136,0.0500
3900,-32.68880,-17.47034,-15.21845,-6.49861,-8.22475,-0.49509,0.9462,18.46,0.0191,30.05,3.06,0.468,0.507,0.121,0.0136,0.0500
3925,-32.72181,-17.48854,-15.23327,-6.49292,-8.20832,-0.53203,0.9454,18.51,0.0192,30.04,3.21,0.468,0.507,0.121,0.0136,0.0500
3950,-32.74248,-17.48480,-15.25767,-6.48649,-8.24682,-0.52436,0.9445,18.70,0.0194,29.93,3.58,0.468,0.507,0.121,0.0136,0.0500
3975,-32.78929,-17.52804,-15.26125,-6.48611,-8.24559,-0.52955,0.9444,18.46,0.0191,29.85,3.70,0.468,0.507,0.121,0.0136,0.0500
4000,-32.74883,-17.49469,-15.25414,-6.50122,-8.22650,-0.52642,0.9466,18.30,0.0190,29.83,3.60,0.468,0.507,0.115,0.0129,0.0500
4025,-32.82966,-17.55419,-15.27547,-6.51833,-8.25640,-0.50073,0.9491,18.34,0.0190,29.97,3.86,0.469,0.507,0.115,0.0129,0.0500
4050,-32.79246,-17.58078,-15.21168,-6.50006,-8.20937,-0.50224,0.9464,18.17,0.0188,30.23,3.88,0.469,0.507,0.115,0.0129,0.0500
4075,-32.82507,-17.56710,-15.25796,-6.49571,-8.24052,-0.52173,0.9458,17.99,0.0186,29.66,4.11,0.469,0.507,0.115,0.0129,0.0500
4100,-32.74360,-17.52956,-15.21404,-6.45608,-8.21071,-0.54725,0.9400,17.93,0.0186,29.54,3.63,0.469,0.507,0.115,0.0129,0.0500
4125,-32.77010,-17.52374,-15.24636,-6.50101,-8.24007,-0.50529,0.9466,17.83,0.0185,29.49,2.92,0.469,0.507,0.115,0.0129,0.0500
4150,-32.67012,-17.45607,-15.21404,-6.46595,-8.22927,-0.51882,0.9415,17.97,0.0186,29.45,2.71,0.469,0.507,0.115,0.0129,0.0500
