cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
10350,-48.25966,-28.64465,-19.61502,-6.54581,-12.58924,-0.47997,0.9531,17.27,0.0179,29.49,3.75,0.484,0.500,0.063,0.0070,0.0500
10375,-48.24502,-28.61300,-19.63202,-6.52751,-12.60849,-0.49602,0.9504,17.16,0.0178,29.44,3.79,0.484,0.500,0.063,0.0070,0.0500
10400,-48.26099,-28.62988,-19.63111,-6.51429,-12.60977,-0.50705,0.9485,107.20,0.1111,29.29,3.97,0.484,0.500,0.063,0.0070,0.0500
10425,-48.27545,-28.67882,-19.59663,-6.53447,-12.57607,-0.48610,0.9514,107.17,0.1111,29.75,3.89,0.484,0.500,0.063,0.0070,0.0500
10450,-48.22932,-28.64665,-19.58267,-6.54104,-12.57210,-0.46954,0.9524,107.05,0.1110,30.09,3.67,0.484,0.500,0.063,0.0070,0.0500
10475,-48.20031,-28.60426,-19.59604,-6.51608,-12.59109,-0.48887,0.9488,107.10,0.1110,30.05,3.75,0.484,0.500,0.063,0.0070,0.0500
10500,-48.27995,-28.65219,-19.62776,-6.50557,-12.62191,-0.50028,0.9472,17.14,0.0178,30.26,3.42,0.484,0.500,0.063,0.0070,0.0500
10525,-48.25063,-28.64230,-19.60833,-6.49132,-12.62332,-0.49369,0.9452,107.13,0.1111,30.08,3.56,0.484,0.500,0.063,0.0070,0.0500
10550,-48.27314,-28.64861,-19.62453,-6.51328,-12.61255,-0.49870,0.9484,17.19,0.0178,29.83,3.37,0.484,0.500,0.063,0.0070,0.0500
10575,-48.24235,-28.63728,-19.60508,-6.51383,-12.60949,-0.48176,0.9484,17.39,0.0180,28.88,3.29,0.484,0.500,0.063,0.0070,0.0500
10600,-48.22062,-28.60425,-19.61637,-6.50596,-12.61845,-0.49196,0.9473,17.40,0.0180,29.13,2.96,0.485,0.500,0.063,0.0070,0.0500
10625,-48.24512,-28.62215,-19.62297,-6.51776,-12.62136,-0.48384,0.9490,17.42,0.0181,29.12,3.08,0.485,0.500,0.063,0.0070,0.0500
10650,-48.24308,-28.64711,-19.59596,-6.50532,-12.59349,-0.49715,0.9472,107.40,0.1113,28.96,3.45,0.485,0.500,0.063,0.0070,0.0500
10675,-48.25805,-28.64498,-19.61307,-6.50442,-12.59252,-0.51612,0.9471,17.36,0.0180,28.98,3.70,0.485,0.500,0.063,0.0070,0.0500
10700,-48.18655,-28.61552,-19.57103,-6.50990,-12.56400,-0.49713,0.9479,17.47,0.0181,29.91,3.27,0.485,0.500,0.063,0.0070,0.0500
10725,-48.29146,-28.64582,-19.64564,-6.52525,-12.62424,-0.49615,0.9501,107.39,0.1113,30.12,3.23,0.485,0.500,0.063,0.0070,0.0500
10750,-48.34292,-28.70081,-19.64211,-6.54076,-12.62039,-0.48097,0.9524,107.40,0.1113,30.21,3.69,0.485,0.500,0.063,0.0070,0.0500
10775,-48.35571,-28.72587,-19.62984,-6.52419,-12.60891,-0.49674,0.9499,107.41,0.1113,30.02,3.80,0.485,0.500,0.063,0.0070,0.0500
10800,-48.25735,-28.63769,-19.61966,-6.50300,-12.61062,-0.50604,0.9469,107.41,0.1114,30.13,3.74,0.485,0.500,0.063,0.0070,0.0500
10825,-48.22797,-28.57697,-19.65100,-6.52403,-12.62715,-0.49982,0.9499,107.41,0.1114,29.94,3.64,0.485,0.500,0.063,0.0070,0.0500
10850,-48.28188,-28.66041,-19.62147,-6.50484,-12.61437,-0.50226,0.9471,107.35,0.1113,29.91,4.03,0.485,0.500,0.063,0.0070,0.0500
10875,-48.29841,-28.68086,-19.61754,-6.50871,-12.62247,-0.48637,0.9477,197.34,0.2046,29.70,4.09,0.485,0.500,0.063,0.0070,0.0500
10900,-48.32842,-28.69078,-19.63764,-6.53335,-12.61450,-0.48979,0.9513,197.28,0.2045,29.58,4.05,0.485,0.500,0.063,0.0070,0.0500
10925,-48.20622,-28.62670,-19.57952,-6.52662,-12.56532,-0.48757,0.9503,17.25,0.0179,29.37,3.40,0.485,0.500,0.063,0.0070,0.0500
10950,-48.25346,-28.65414,-19.59932,-6.51326,-12.59091,-0.49515,0.9483,17.32,0.0180,29.30,3.32,0.485,0.500,0.063,0.0070,0.0500
10975,-48.29912,-28.67156,-19.62756,-6.52422,-12.60834,-0.49501,0.9499,107.35,0.1113,29.47,3.59,0.485,0.500,0.063,0.0070,0.0500
11000,-48.30578,-28.65640,-19.64937,-6.53064,-12.64162,-0.47711,0.9509,107.38,0.1113,29.22,4.07,0.485,0.501,0.066,0.0074,0.0500
11025,-48.17484,-28.60089,-19.57395,-6.48463,-12.57448,-0.51484,0.9442,17.36,0.0180,30.12,3.61,0.485,0.500,0.066,0.0074,0.0500
11050,-48.27638,-28.66065,-19.61573,-6.50905,-12.60601,-0.50067,0.9477,17.32,0.0180,30.09,3.61,0.485,0.500,0.066,0.0074,0.0500
11075,-48.29511,-28.70182,-19.59328,-6.53141,-12.57202,-0.48985,0.9510,17.42,0.0181,30.39,3.55,0.485,0.500,0.066,0.0074,0.0500
11100,-48.29724,-28.68541,-19.61183,-6.52637,-12.59551,-0.48996,0.9503,197.56,0.2048,29.99,3.95,0.485,0.500,0.066,0.0074,0.0500
11125,-48.25288,-28.64487,-19.60801,-6.52044,-12.59763,-0.48995,0.9494,197.56,0.2048,30.25,3.93,0.485,0.500,0.066,0.0074,0.0500
11150,-48.24350,-28.67148,-19.57201,-6.50546,-12.56086,-0.50568,0.9472,197.69,0.2049,30.20,3.90,0.485,0.500,0.066,0.0074,0.0500
11175,-48.31992,-28.71480,-19.60512,-6.52007,-12.59190,-0.49315,0.9493,107.66,0.1116,30.03,3.77,0.485,0.500,0.066,0.0074,0.0500
11200,-48.34069,-28.69715,-19.64354,-6.51626,-12.61727,-0.51001,0.9488,17.60,0.0182,29.74,3.97,0.485,0.500,0.066,0.0074,0.0500
11225,-48.30813,-28.70159,-19.60654,-6.52806,-12.59096,-0.48752,0.9505,17.68,0.0183,29.84,3.76,0.485,0.500,0.066,0.0074,0.0500
11250,-48.35995,-28.72423,-19.63571,-6.50283,-12.62426,-0.50863,0.9468,-72.43,-0.0751,29.98,3.69,0.485,0.500,0.066,0.0074,0.0500
11275,-48.32298,-28.68293,-19.64005,-6.52791,-12.63111,-0.48104,0.9505,17.47,0.0181,29.95,3.69,0.485,0.500,0.066,0.0074,0.0500
11300,-48.31725,-28.69539,-19.62186,-6.52331,-12.61395,-0.48460,0.9498,-72.68,-0.0753,29.92,3.64,0.485,0.500,0.066,0.0074,0.0500
11325,-48.23574,-28.65065,-19.58509,-6.52540,-12.56874,-0.49095,0.9501,17.33,0.0180,29.98,3.76,0.485,0.500,0.066,0.0074,0.0500
11350,-48.33344,-28.69325,-19.64019,-6.53061,-12.62352,-0.48606,0.9509,17.34,0.0180,30.08,3.60,0.485,0.500,0.066,0.0074,0.0500
11375,-48.25464,-28.65857,-19.59607,-6.51582,-12.57912,-0.50114,0.9487,197.41,0.2047,30.18,3.78,0.485,0.500,0.066,0.0074,0.0500
11400,-48.32027,-28.73504,-19.58523,-6.50488,-12.56523,-0.51512,0.9471,17.34,0.0180,29.63,3.90,0.486,0.500,0.066,0.0074,0.0500
11425,-48.40067,-28.78035,-19.62032,-6.51985,-12.59938,-0.50109,0.9493,107.37,0.1113,30.11,3.58,0.486,0.500,0.066,0.0074,0.0500
11450,-48.33048,-28.72556,-19.60492,-6.51891,-12.60494,-0.48107,0.9492,197.42,0.2047,30.13,3.54,0.486,0.500,0.066,0.0074,0.0500
11475,-48.39305,-28.74653,-19.64652,-6.53037,-12.64344,-0.47271,0.9508,197.44,0.2047,30.10,3.60,0.486,0.500,0.066,0.0074,0.0500
11500,-48.27392,-28.71425,-19.55967,-6.51013,-12.54522,-0.50432,0.9479,197.48,0.2047,30.24,3.69,0.486,0.500,0.066,0.0074,0.0500
11525,-48.40649,-28.74941,-19.65708,-6.51787,-12.64468,-0.49454,0.9490,107.36,0.1113,30.30,3.49,0.486,0.500,0.066,0.0074,0.0500
11550,-48.39205,-28.78030,-19.61176,-6.51501,-12.58753,-0.50922,0.9486,107.38,0.1113,29.84,3.80,0.486,0.500,0.066,0.0074,0.0500
11575,-48.37720,-28.75344,-19.62376,-6.52778,-12.60893,-0.48705,0.9505,197.38,0.2046,30.38,3.52,0.486,0.500,0.066,0.0074,0.0500
11600,-48.45235,-28.79247,-19.65988,-6.53310,-12.63868,-0.48810,0.9512,107.42,0.1113,30.25,3.65,0.486,0.500,0.066,0.0074,0.0500
11625,-48.30061,-28.70381,-19.59680,-6.52994,-12.57896,-0.48790,0.9508,107.46,0.1114,30.41,3.59,0.486,0.500,0.066,0.0074,0.0500
11650,-48.39783,-28.81319,-19.58464,-6.48084,-12.59687,-0.50692,0.9436,17.49,0.0181,30.52,3.34,0.486,0.500,0.066,0.0074,0.0500
11675,-48.38587,-28.78613,-19.59974,-6.53145,-12.56923,-0.49906,0.9510,17.41,0.0180,30.50,3.54,0.486,0.500,0.066,0.0074,0.0500
11700,-48.41476,-28.85448,-19.56028,-6.48602,-12.57534,-0.49892,0.9444,17.45,0.0181,30.63,3.41,0.486,0.500,0.066,0.0074,0.0500
11725,-48.44359,-28.86089,-19.58271,-6.48281,-12.59180,-0.50810,0.9439,107.62,0.1115,30.70,3.41,0.486,0.500,0.066,0.0074,0.0500
11750,-48.45801,-28.88248,-19.57553,-6.52221,-12.54413,-0.50920,0.9497,107.65,0.1116,30.60,3.21,0.486,0.500,0.066,0.0074,0.0500
11775,-48.36380,-28.82751,-19.53630,-6.49674,-12.53388,-0.50567,0.9459,107.61,0.1115,30.54,3.33,0.486,0.500,0.066,0.0074,0.0500
11800,-48.45754,-28.82331,-19.63423,-6.52023,-12.60621,-0.50780,0.9494,107.55,0.1115,30.48,3.31,0.486,0.500,0.066,0.0074,0.0500
11825,-48.44898,-28.81607,-19.63291,-6.52872,-12.61558,-0.48860,0.9506,107.47,0.1114,30.91,3.26,0.486,0.500,0.066,0.0074,0.0500
11850,-48.51598,-28.86319,-19.65280,-6.52072,-12.63828,-0.49380,0.9494,107.45,0.1114,30.74,3.39,0.486,0.500,0.066,0.0074,0.0500
11875,-48.50936,-28.88407,-19.62529,-6.51301,-12.62171,-0.49057,0.9483,107.41,0.1113,30.67,3.37,0.486,0.500,0.066,0.0074,0.0500
11900,-48.49782,-28.91398,-19.58384,-6.47696,-12.60120,-0.50568,0.9431,17.46,0.0181,30.56,3.48,0.486,0.500,0.066,0.0074,0.0500
11925,-48.48877,-28.88182,-19.60695,-6.50887,-12.60766,-0.49042,0.9477,17.40,0.0180,30.61,3.59,0.486,0.500,0.066,0.0074,0.0500
11950,-48.51479,-28.88426,-19.63053,-6.53518,-12.59632,-0.49903,0.9515,197.34,0.2045,30.48,3.51,0.486,0.500,0.066,0.0074,0.0500
11975,-48.43704,-28.84465,-19.59239,-6.52319,-12.55988,-0.50933,0.9498,107.35,0.1113,30.40,3.43,0.486,0.500,0.066,0.0074,0.0500
12000,-48.52359,-28.87000,-19.65360,-6.50497,-12.64195,-0.50668,0.9471,197.27,0.2045,30.59,3.31,0.486,0.500,0.062,0.0070,0.0500
12025,-48.50800,-28.86240,-19.64560,-6.53121,-12.61595,-0.49844,0.9510,107.38,0.1113,30.53,3.45,0.486,0.500,0.062,0.0070,0.0500
12050,-48.47789,-28.83769,-19.64020,-6.53182,-12.60722,-0.50116,0.9511,-72.56,-0.0752,30.54,3.49,0.486,0.500,0.062,0.0070,0.0500
12075,-48.44134,-28.85624,-19.58510,-6.49990,-12.57569,-0.50950,0.9464,-72.50,-0.0751,30.52,3.50,0.486,0.500,0.062,0.0070,0.0500
12100,-48.49618,-28.85174,-19.64444,-6.53089,-12.61892,-0.49463,0.9509,17.46,0.0181,30.27,3.32,0.486,0.500,0.062,0.0070,0.0500
12125,-48.39217,-28.83377,-19.55841,-6.49698,-12.55133,-0.51010,0.9460,-72.46,-0.0751,30.41,3.36,0.486,0.500,0.062,0.0070,0.0500
12150,-48.46876,-28.83503,-19.63373,-6.51693,-12.61164,-0.50516,0.9489,377.46,0.3912,30.71,3.17,0.486,0.500,0.062,0.0070,0.0500
12175,-48.47354,-28.83552,-19.63801,-6.53048,-12.62012,-0.48741,0.9509,17.48,0.0181,30.37,3.62,0.486,0.500,0.062,0.0070,0.0500
12200,-48.46257,-28.85879,-19.60378,-6.52381,-12.58132,-0.49865,0.9499,17.53,0.0182,30.36,3.62,0.486,0.500,0.062,0.0070,0.0500
12225,-48.57957,-28.93139,-19.64819,-6.48327,-12.65170,-0.51322,0.9440,107.65,0.1116,30.51,3.43,0.486,0.500,0.062,0.0070,0.0500
12250,-48.45446,-28.84655,-19.60790,-6.50052,-12.59697,-0.51042,0.9465,17.66,0.0183,30.54,3.66,0.486,0.500,0.062,0.0070,0.0500
12275,-48.47975,-28.84349,-19.63626,-6.50226,-12.63454,-0.49946,0.9467,17.63,0.0183,30.61,3.68,0.486,0.500,0.062,0.0070,0.0500
12300,-48.39266,-28.75344,-19.63923,-6.53694,-12.59956,-0.50272,0.9518,107.61,0.1115,30.66,3.71,0.486,0.500,0.062,0.0070,0.0500
12325,-48.41853,-28.81580,-19.60273,-6.50371,-12.59630,-0.50272,0.9470,17.58,0.0182,30.63,3.83,0.486,0.500,0.062,0.0070,0.0500
12350,-48.41834,-28.79016,-19.62818,-6.52622,-12.61100,-0.49096,0.9502,17.54,0.0182,30.51,3.76,0.486,0.500,0.062,0.0070,0.0500
12375,-48.37231,-28.78942,-19.58289,-6.51105,-12.57797,-0.49388,0.9480,17.39,0.0180,30.06,3.38,0.486,0.500,0.062,0.0070,0.0500
12400,-48.43029,-28.81203,-19.61826,-6.50103,-12.60547,-0.51176,0.9466,17.37,0.0180,30.39,3.95,0.486,0.500,0.062,0.0070,0.0500
12425,-48.51658,-28.85209,-19.66449,-6.51089,-12.66741,-0.48618,0.9480,17.35,0.0180,30.71,4.03,0.486,0.500,0.062,0.0070,0.0500
12450,-48.45454,-28.86502,-19.58953,-6.48398,-12.59807,-0.50748,0.9441,107.29,0.1112,30.77,3.83,0.486,0.500,0.062,0.0070,0.0500
12475,-48.49648,-28.87742,-19.61906,-6.54461,-12.58400,-0.49046,0.9529,17.30,0.0179,30.77,3.99,0.486,0.500,0.062,0.0070,0.0500
12500,-48.47651,-28.87597,-19.60054,-6.51759,-12.57968,-0.50327,0.9490,107.23,0.1111,30.77,3.78,0.486,0.500,0.062,0.0070,0.0500
12525,-48.47585,-28.84976,-19.62609,-6.51316,-12.62456,-0.48837,0.9483,107.19,0.1111,30.66,3.88,0.487,0.500,0.062,0.0070,0.0500
12550,-48.48268,-28.89618,-19.58651,-6.54412,-12.54866,-0.49373,0.9528,17.10,0.0177,30.36,3.84,0.487,0.500,0.062,0.0070,0.0500
12575,-48.51252,-28.89277,-19.61976,-6.51769,-12.61711,-0.48496,0.9490,107.09,0.1110,30.54,3.79,0.487,0.500,0.062,0.0070,0.0500
12600,-48.54225,-28.95994,-19.58231,-6.52177,-12.54431,-0.51623,0.9496,107.00,0.1109,30.71,3.79,0.487,0.500,0.062,0.0070,0.0500
12625,-48.62243,-28.96653,-19.65590,-6.53762,-12.61254,-0.50574,0.9519,107.06,0.1110,30.38,3.70,0.487,0.500,0.062,0.0070,0.0500
12650,-48.50564,-28.93689,-19.56875,-6.48738,-12.57468,-0.50668,0.9446,17.08,0.0177,30.59,3.79,0.487,0.500,0.062,0.0070,0.0500
12675,-48.50477,-28.89812,-19.60666,-6.50160,-12.60707,-0.49799,0.9467,197.07,0.2043,30.57,3.71,0.487,0.500,0.062,0.0070,0.0500
12700,-48.55919,-28.92345,-19.63574,-6.54604,-12.59437,-0.49532,0.9531,107.04,0.1109,30.82,3.43,0.487,0.500,0.062,0.0070,0.0500
12725,-48.53133,-28.90800,-19.62333,-6.51479,-12.61071,-0.49784,0.9486,17.05,0.0177,30.69,3.50,0.487,0.500,0.062,0.0070,0.0500
12750,-48.47713,-28.86366,-19.61347,-6.50881,-12.60415,-0.50050,0.9477,17.12,0.0177,29.77,3.57,0.487,0.500,0.062,0.0070,0.0500
12775,-48.47700,-28.89242,-19.58458,-6.49173,-12.57723,-0.51562,0.9452,107.18,0.1111,30.27,3.50,0.487,0.500,0.062,0.0070,0.0500
12800,-48.44769,-28.85488,-19.59280,-6.51572,-12.58875,-0.48834,0.9487,17.15,0.0178,30.22,3.62,0.487,0.500,0.062,0.0070,0.0500
12825,-48.46956,-28.85772,-19.61184,-6.51650,-12.59629,-0.49905,0.9488,-72.78,-0.0754,30.09,3.88,0.487,0.500,0.062,0.0070,0.0500
12850,-48.57249,-28.90447,-19.66803,-6.54820,-12.62005,-0.49978,0.9534,-72.70,-0.0754,30.25,3.77,0.487,0.500,0.062,0.0070,0.0500
12875,-48.51382,-28.91711,-19.59672,-6.49474,-12.58848,-0.51350,0.9457,107.38,0.1113,30.49,3.50,0.487,0.500,0.062,0.0070,0.0500
12900,-48.54386,-28.92973,-19.61413,-6.53355,-12.57902,-0.50156,0.9513,107.37,0.1113,30.40,3.55,0.487,0.500,0.062,0.0070,0.0500
12925,-48.54813,-28.95900,-19.58913,-6.52352,-12.58666,-0.47895,0.9498,107.35,0.1113,30.41,3.95,0.487,0.500,0.062,0.0070,0.0500
12950,-48.61216,-28.99727,-19.61490,-6.49066,-12.62602,-0.49822,0.9451,107.29,0.1112,30.32,3.83,0.487,0.500,0.062,0.0070,0.0500
12975,-48.54551,-28.95686,-19.58864,-6.49463,-12.57669,-0.51732,0.9456,197.27,0.2045,30.50,3.78,0.487,0.500,0.062,0.0070,0.0500
13000,-48.55837,-28.95282,-19.60555,-6.51486,-12.58104,-0.50964,0.9486,107.31,0.1112,30.55,3.81,0.487,0.500,0.065,0.0073,0.0500
13025,-48.57725,-28.93580,-19.64145,-6.52564,-12.62328,-0.49253,0.9502,107.38,0.1113,30.67,3.50,0.487,0.500,0.065,0.0073,0.0500
13050,-48.59216,-28.99052,-19.60165,-6.49332,-12.59212,-0.51621,0.9454,107.39,0.1113,30.31,3.37,0.487,0.500,0.065,0.0073,0.0500
13075,-48.63836,-28.97340,-19.66496,-6.55248,-12.61552,-0.49696,0.9541,107.26,0.1112,30.61,3.52,0.487,0.500,0.065,0.0073,0.0500
13100,-48.56257,-28.96812,-19.59445,-6.50706,-12.56076,-0.52662,0.9474,17.34,0.0180,30.50,3.39,0.487,0.500,0.065,0.0073,0.0500
13125,-48.54851,-28.93297,-19.61553,-6.51099,-12.59499,-0.50956,0.9480,107.35,0.1113,30.35,3.67,0.487,0.500,0.065,0.0073,0.0500
13150,-48.60433,-28.98310,-19.62124,-6.52069,-12.59788,-0.50267,0.9494,107.34,0.1113,30.50,2.73,0.487,0.500,0.065,0.0073,0.0500
13175,-48.64155,-28.97002,-19.67153,-6.54751,-12.63859,-0.48543,0.9533,107.38,0.1113,30.26,3.14,0.487,0.500,0.065,0.0073,0.0500
13200,-48.63605,-29.01164,-19.62441,-6.51171,-12.61167,-0.50103,0.9481,17.44,0.0181,30.68,3.53,0.487,0.500,0.065,0.0073,0.0500
13225,-48.66526,-29.02870,-19.63656,-6.50980,-12.62009,-0.50668,0.9478,107.43,0.1114,30.26,3.79,0.487,0.500,0.065,0.0073,0.0500
13250,-48.63250,-29.04494,-19.58756,-6.51825,-12.56250,-0.50681,0.9491,107.36,0.1113,30.51,3.38,0.487,0.500,0.065,0.0073,0.0500
13275,-48.65271,-29.05355,-19.59916,-6.52384,-12.57799,-0.49733,0.9499,107.30,0.1112,30.16,3.90,0.487,0.500,0.065,0.0073,0.0500
13300,-48.65799,-29.02086,-19.63713,-6.52974,-12.60480,-0.50259,0.9507,17.34,0.0180,30.12,3.43,0.487,0.500,0.065,0.0073,0.0500
13325,-48.63078,-29.02550,-19.60528,-6.51355,-12.59071,-0.50102,0.9484,17.44,0.0181,30.11,3.81,0.487,0.500,0.065,0.0073,0.0500
13350,-48.65871,-29.00609,-19.65262,-6.55329,-12.60219,-0.49715,0.9542,107.40,0.1113,30.00,3.74,0.487,0.500,0.065,0.0073,0.0500
13375,-48.54900,-28.95460,-19.59440,-6.52009,-12.58142,-0.49289,0.9493,107.31,0.1112,30.21,3.84,0.487,0.500,0.065,0.0073,0.0500
13400,-48.62119,-28.98989,-19.63130,-6.53383,-12.59728,-0.50018,0.9513,17.29,0.0179,30.15,3.94,0.487,0.500,0.065,0.0073,0.0500
13425,-48.57938,-28.99399,-19.58539,-6.52838,-12.56069,-0.49632,0.9506,107.40,0.1113,30.01,4.07,0.487,0.500,0.065,0.0073,0.0500
13450,-48.60594,-28.98757,-19.61837,-6.50634,-12.60045,-0.51158,0.9473,107.36,0.1113,30.13,3.89,0.487,0.500,0.065,0.0073,0.0500
13475,-48.65722,-29.05341,-19.60380,-6.51441,-12.59471,-0.49468,0.9485,17.41,0.0180,29.76,3.89,0.487,0.500,0.065,0.0073,0.0500
13500,-48.69578,-29.12175,-19.57403,-6.49202,-12.57661,-0.50540,0.9453,17.39,0.0180,29.58,4.06,0.487,0.500,0.065,0.0073,0.0500
13525,-48.68843,-29.10473,-19.58370,-6.51404,-12.57800,-0.49165,0.9485,17.31,0.0179,29.35,4.20,0.487,0.500,0.065,0.0073,0.0500
13550,-48.75563,-29.15001,-19.60561,-6.51902,-12.59210,-0.49450,0.9492,17.42,0.0181,29.38,4.29,0.487,0.500,0.065,0.0073,0.0500
13575,-48.69907,-29.07855,-19.62052,-6.51924,-12.59893,-0.50235,0.9492,107.33,0.1113,30.01,3.77,0.487,0.500,0.065,0.0073,0.0500
13600,-48.68549,-29.06556,-19.61992,-6.51099,-12.60895,-0.49998,0.9480,17.40,0.0180,29.61,4.34,0.487,0.500,0.065,0.0073,0.0500
13625,-48.73057,-29.14013,-19.59044,-6.51207,-12.57706,-0.50131,0.9482,107.47,0.1114,29.60,4.09,0.487,0.500,0.065,0.0073,0.0500
13650,-48.72479,-29.07885,-19.64594,-6.53350,-12.61634,-0.49610,0.9513,107.36,0.1113,29.76,4.02,0.487,0.500,0.065,0.0073,0.0500
13675,-48.67966,-29.10653,-19.57313,-6.50567,-12.56500,-0.50246,0.9472,107.31,0.1112,29.89,3.92,0.487,0.500,0.065,0.0073,0.0500
13700,-48.65682,-29.03306,-19.62375,-6.51715,-12.60464,-0.50197,0.9489,17.31,0.0179,30.01,3.80,0.487,0.500,0.065,0.0073,0.0500
13725,-48.66959,-29.02537,-19.64421,-6.51621,-12.61906,-0.50895,0.9488,17.31,0.0179,30.31,3.61,0.487,0.500,0.065,0.0073,0.0500
13750,-48.63028,-29.01769,-19.61258,-6.49940,-12.60019,-0.51299,0.9463,17.21,0.0178,30.03,3.98,0.487,0.500,0.065,0.0073,0.0500
13775,-48.65695,-29.02018,-19.63677,-6.55478,-12.59845,-0.48353,0.9544,107.22,0.1111,30.34,3.29,0.487,0.500,0.065,0.0073,0.0500
13800,-48.73260,-29.07447,-19.65813,-6.54009,-12.62952,-0.48851,0.9523,107.10,0.1110,29.99,3.14,0.487,0.500,0.065,0.0073,0.0500
13825,-48.74596,-29.10469,-19.64127,-6.52611,-12.61628,-0.49889,0.9502,107.13,0.1111,29.64,3.87,0.487,0.500,0.065,0.0073,0.0500
13850,-48.64786,-29.02664,-19.62122,-6.53296,-12.58218,-0.50608,0.9512,17.22,0.0179,30.16,3.49,0.487,0.500,0.065,0.0073,0.0500
13875,-48.70633,-29.06220,-19.64413,-6.51422,-12.61535,-0.51455,0.9485,17.37,0.0180,29.80,4.13,0.487,0.500,0.065,0.0073,0.0500
13900,-48.72201,-29.07785,-19.64416,-6.51818,-12.62940,-0.49657,0.9491,107.39,0.1113,30.04,3.50,0.487,0.500,0.065,0.0073,0.0500
13925,-48.68926,-29.06727,-19.62199,-6.53183,-12.58988,-0.50028,0.9511,107.19,0.1111,30.37,3.43,0.487,0.500,0.065,0.0073,0.0500
13950,-48.74069,-29.13188,-19.60882,-6.49385,-12.60407,-0.51089,0.9455,107.22,0.1112,29.78,3.99,0.487,0.500,0.065,0.0073,0.0500
13975,-48.65468,-29.06057,-19.59411,-6.52885,-12.55646,-0.50880,0.9506,107.32,0.1113,29.57,3.90,0.487,0.500,0.065,0.0073,0.0500
14000,-48.59868,-29.00823,-19.59045,-6.49563,-12.56464,-0.53018,0.9458,107.35,0.1113,30.28,3.78,0.487,0.500,0.062,0.0070,0.0500
14025,-48.63066,-29.00621,-19.62445,-6.47670,-12.63323,-0.51452,0.9430,17.10,0.0177,30.37,3.52,0.487,0.500,0.062,0.0070,0.0500
14050,-48.71846,-29.07345,-19.64501,-6.52583,-12.60796,-0.51123,0.9502,17.16,0.0178,30.75,3.50,0.487,0.500,0.062,0.0070,0.0500
14075,-48.65995,-29.01429,-19.64566,-6.49292,-12.63494,-0.51780,0.9454,17.10,0.0177,30.61,3.70,0.487,0.500,0.062,0.0070,0.0500
14100,-48.61530,-29.00076,-19.61455,-6.52992,-12.59527,-0.48936,0.9508,17.18,0.0178,30.79,3.77,0.487,0.500,0.062,0.0070,0.0500
14125,-48.77194,-29.08144,-19.69050,-6.52035,-12.66427,-0.50589,0.9494,17.17,0.0178,30.68,3.83,0.487,0.500,0.062,0.0070,0.0500
14150,-48.68208,-29.07275,-19.60932,-6.53457,-12.58396,-0.49080,0.9515,107.12,0.1111,30.71,3.88,0.487,0.500,0.062,0.0070,0.0500
14175,-48.72188,-29.09629,-19.62559,-6.50743,-12.60174,-0.51642,0.9475,107.12,0.1111,30.69,3.66,0.487,0.500,0.062,0.0070,0.0500
14200,-48.79140,-29.12903,-19.66237,-6.52645,-12.64515,-0.49077,0.9503,107.06,0.1110,30.58,3.93,0.487,0.500,0.062,0.0070,0.0500
14225,-48.75252,-29.08972,-19.66281,-6.52513,-12.64305,-0.49463,0.9501,107.14,0.1111,30.76,3.67,0.487,0.500,0.062,0.0070,0.0500
14250,-48.71666,-29.10126,-19.61541,-6.50276,-12.60583,-0.50681,0.9468,17.09,0.0177,30.50,3.45,0.487,0.500,0.062,0.0070,0.0500
14275,-48.75513,-29.12800,-19.62713,-6.52339,-12.60733,-0.49641,0.9498,-72.84,-0.0755,30.13,3.85,0.487,0.500,0.062,0.0070,0.0500
14300,-48.77454,-29.12192,-19.65262,-6.53097,-12.61481,-0.50683,0.9509,17.18,0.0178,30.49,3.76,0.487,0.500,0.062,0.0070,0.0500
14325,-48.69894,-29.09860,-19.60034,-6.49646,-12.60168,-0.50220,0.9459,17.18,0.0178,30.16,3.54,0.487,0.500,0.062,0.0070,0.0500
14350,-48.77757,-29.13868,-19.63889,-6.52489,-12.61460,-0.49940,0.9500,17.20,0.0178,30.41,3.76,0.487,0.500,0.062,0.0070,0.0500
14375,-48.77458,-29.10655,-19.66803,-6.55072,-12.61589,-0.50141,0.9538,17.25,0.0179,30.22,3.66,0.487,0.500,0.062,0.0070,0.0500
14400,-48.69500,-29.09153,-19.60347,-6.53604,-12.56211,-0.50533,0.9517,17.13,0.0178,29.90,3.75,0.487,0.500,0.062,0.0070,0.0500
14425,-48.78061,-29.13288,-19.64773,-6.53343,-12.61823,-0.49607,0.9513,107.19,0.1111,30.39,3.33,0.487,0.500,0.062,0.0070,0.0500
14450,-48.76965,-29.18507,-19.58458,-6.52419,-12.54461,-0.51578,0.9499,17.05,0.0177,30.11,3.48,0.487,0.500,0.062,0.0070,0.0500
14475,-48.82783,-29.18958,-19.63826,-6.50286,-12.63368,-0.50171,0.9468,16.88,0.0175,30.20,3.67,0.487,0.500,0.062,0.0070,0.0500
14500,-48.78136,-29.13744,-19.64391,-6.50850,-12.62163,-0.51378,0.9477,16.94,0.0176,30.22,3.55,0.487,0.500,0.062,0.0070,0.0500
