cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
8300,-23.31485,-7.13874,-16.17611,-6.54471,-9.04598,-0.58543,0.9529,93.07,0.0999,21.33,3.57,0.484,0.499,0.230,0.0258,0.0500
8325,-23.36937,-7.03950,-16.32987,-6.58936,-9.18057,-0.55994,0.9594,93.40,0.1003,20.65,4.20,0.484,0.500,0.230,0.0258,0.0500
8350,-23.23083,-7.01824,-16.21259,-6.56297,-9.05523,-0.59439,0.9556,4.88,0.0052,20.66,4.40,0.484,0.500,0.230,0.0258,0.0500
8375,-23.31592,-7.05382,-16.26209,-6.57844,-9.10219,-0.58146,0.9578,49.70,0.0534,21.03,3.38,0.485,0.500,0.230,0.0258,0.0500
8400,-23.12451,-6.92329,-16.20122,-6.54330,-9.07863,-0.57930,0.9527,139.08,0.1495,21.01,3.30,0.485,0.500,0.230,0.0258,0.0500
8425,-23.22032,-6.98399,-16.23633,-6.56182,-9.10161,-0.57290,0.9554,49.87,0.0536,20.74,3.60,0.485,0.500,0.230,0.0258,0.0500
8450,-23.29211,-7.10630,-16.18582,-6.53815,-9.04580,-0.60187,0.9520,112.24,0.1182,21.02,3.77,0.485,0.500,0.230,0.0258,0.0500
8475,-23.44225,-7.17803,-16.26421,-6.53240,-9.14219,-0.58962,0.9511,-38.30,-0.0412,21.11,3.47,0.485,0.500,0.230,0.0258,0.0500
8500,-23.42500,-7.17946,-16.24554,-6.55658,-9.08986,-0.59910,0.9547,145.43,0.1563,20.94,3.59,0.485,0.500,0.230,0.0258,0.0500
8525,-23.39575,-7.16320,-16.23256,-6.59522,-9.07854,-0.55879,0.9603,322.79,0.3468,20.95,4.10,0.485,0.500,0.230,0.0258,0.0500
8550,-23.41491,-7.13320,-16.28171,-6.58209,-9.10797,-0.59165,0.9584,324.29,0.3487,20.89,3.93,0.485,0.500,0.230,0.0258,0.0500
8575,-23.48962,-7.20973,-16.27989,-6.58261,-9.10887,-0.58840,0.9584,323.64,0.3479,21.12,3.84,0.485,0.500,0.230,0.0258,0.0500
8600,-23.42454,-7.19582,-16.22872,-6.55778,-9.09336,-0.57758,0.9548,324.94,0.3490,21.33,3.61,0.485,0.500,0.230,0.0258,0.0500
8625,-23.39752,-7.16424,-16.23327,-6.55217,-9.11131,-0.56979,0.9540,144.73,0.1556,21.07,3.69,0.485,0.500,0.230,0.0258,0.0500
8650,-23.58993,-7.20738,-16.38256,-6.61406,-9.20574,-0.56276,0.9630,327.06,0.3517,21.01,3.80,0.485,0.500,0.230,0.0258,0.0500
8675,-23.54289,-7.24276,-16.30013,-6.56733,-9.14196,-0.59084,0.9562,326.33,0.3509,21.13,3.61,0.485,0.500,0.230,0.0258,0.0500
8700,-23.44934,-7.19998,-16.24936,-6.54009,-9.11232,-0.59695,0.9523,193.21,0.2073,21.36,3.57,0.485,0.500,0.230,0.0258,0.0500
8725,-23.45980,-7.18228,-16.27751,-6.57163,-9.13345,-0.57244,0.9568,392.43,0.4137,20.88,3.62,0.485,0.500,0.230,0.0258,0.0500
8750,-23.49217,-7.17876,-16.31341,-6.56945,-9.13795,-0.60601,0.9565,326.48,0.3509,20.60,4.00,0.485,0.500,0.230,0.0258,0.0500
8775,-23.53857,-7.26643,-16.27214,-6.57186,-9.10997,-0.59031,0.9569,231.42,0.2487,20.62,4.01,0.485,0.500,0.230,0.0258,0.0500
8800,-23.51456,-7.19552,-16.31905,-6.58648,-9.14860,-0.58396,0.9590,231.70,0.2490,20.52,4.33,0.485,0.500,0.230,0.0258,0.0500
8825,-23.40907,-7.14616,-16.26292,-6.51513,-9.15843,-0.58936,0.9486,116.41,0.1226,20.86,3.98,0.485,0.500,0.230,0.0258,0.0500
8850,-23.53088,-7.27890,-16.25198,-6.56856,-9.09404,-0.58938,0.9564,33.54,0.0346,20.64,4.23,0.485,0.500,0.230,0.0258,0.0500
8875,-23.49864,-7.22587,-16.27277,-6.56957,-9.12457,-0.57862,0.9565,33.34,0.0344,20.68,4.26,0.485,0.500,0.230,0.0258,0.0500
8900,-23.63893,-7.29216,-16.34677,-6.57920,-9.17031,-0.59726,0.9580,121.32,0.1252,20.95,3.97,0.485,0.500,0.230,0.0258,0.0500
8925,-23.45088,-7.18281,-16.26807,-6.56323,-9.15162,-0.55322,0.9556,91.59,0.0947,20.49,4.12,0.485,0.500,0.230,0.0258,0.0500
8950,-23.52926,-7.27315,-16.25611,-6.55829,-9.11770,-0.58012,0.9549,30.53,0.0322,20.51,4.00,0.485,0.500,0.230,0.0258,0.0500
8975,-23.51477,-7.20252,-16.31225,-6.57154,-9.13728,-0.60344,0.9568,203.50,0.2102,20.64,4.23,0.485,0.500,0.230,0.0258,0.0500
9000,-23.46739,-7.15782,-16.30957,-6.57733,-9.14447,-0.58777,0.9577,206.45,0.2132,20.73,4.45,0.485,0.500,0.242,0.0271,0.0500
9025,-23.35895,-7.10572,-16.25323,-6.55822,-9.13712,-0.55789,0.9549,115.42,0.1192,20.67,4.42,0.485,0.500,0.242,0.0271,0.0500
9050,-23.36157,-7.12795,-16.23362,-6.56301,-9.07113,-0.59948,0.9556,208.08,0.2148,20.64,4.47,0.485,0.500,0.242,0.0271,0.0500
9075,-23.45424,-7.16657,-16.28767,-6.59019,-9.13444,-0.56304,0.9596,299.85,0.3159,20.47,4.43,0.486,0.500,0.242,0.0271,0.0500
9100,-23.40155,-7.21128,-16.19027,-6.53586,-9.06517,-0.58923,0.9516,297.63,0.3137,20.65,4.43,0.486,0.500,0.242,0.0271,0.0500
9125,-23.56658,-7.25581,-16.31077,-6.57479,-9.13797,-0.59801,0.9573,321.16,0.3383,20.60,4.44,0.485,0.500,0.242,0.0271,0.0500
9150,-23.58904,-7.28980,-16.29924,-6.56375,-9.16617,-0.56933,0.9557,116.84,0.1206,20.59,4.60,0.485,0.500,0.242,0.0271,0.0500
9175,-23.49665,-7.22582,-16.27083,-6.56939,-9.12711,-0.57433,0.9565,205.62,0.2123,20.76,4.47,0.485,0.500,0.242,0.0271,0.0500
9200,-23.54150,-7.26765,-16.27384,-6.57125,-9.10364,-0.59896,0.9568,299.38,0.3089,20.66,4.69,0.485,0.500,0.242,0.0271,0.0500
9225,-23.59916,-7.28797,-16.31119,-6.58772,-9.15594,-0.56752,0.9592,211.78,0.2185,20.53,4.58,0.485,0.500,0.242,0.0271,0.0500
9250,-23.53491,-7.29057,-16.24434,-6.56125,-9.09119,-0.59190,0.9553,118.53,0.1223,20.44,4.39,0.485,0.500,0.242,0.0271,0.0500
9275,-23.65397,-7.37651,-16.27746,-6.58549,-9.09355,-0.59842,0.9589,144.57,0.1522,20.18,4.35,0.485,0.500,0.242,0.0271,0.0500
9300,-23.69210,-7.36871,-16.32340,-6.57712,-9.15938,-0.58690,0.9576,145.19,0.1528,20.54,4.42,0.485,0.500,0.242,0.0271,0.0500
9325,-23.61935,-7.27856,-16.34079,-6.59874,-9.12896,-0.61308,0.9608,144.67,0.1555,20.33,4.37,0.485,0.500,0.242,0.0271,0.0500
9350,-23.65006,-7.38102,-16.26904,-6.59295,-9.06530,-0.61079,0.9600,237.41,0.2500,20.82,3.99,0.485,0.500,0.242,0.0271,0.0500
9375,-23.62125,-7.39229,-16.22896,-6.56762,-9.09020,-0.57114,0.9563,233.79,0.2461,20.67,4.38,0.485,0.500,0.242,0.0271,0.0500
9400,-23.55783,-7.26299,-16.29484,-6.59422,-9.12048,-0.58015,0.9601,262.54,0.2709,20.43,4.64,0.485,0.500,0.242,0.0271,0.0500
9425,-23.63368,-7.36751,-16.26618,-6.58559,-9.10700,-0.57359,0.9589,239.78,0.2524,20.30,4.92,0.485,0.500,0.242,0.0271,0.0500
9450,-23.55107,-7.28724,-16.26384,-6.58925,-9.09787,-0.57672,0.9594,241.51,0.2542,20.28,4.79,0.485,0.500,0.242,0.0271,0.0500
9475,-23.60529,-7.33248,-16.27281,-6.54683,-9.14571,-0.58027,0.9532,331.58,0.3490,20.26,4.57,0.485,0.500,0.242,0.0271,0.0500
9500,-23.71619,-7.44866,-16.26753,-6.54665,-9.12993,-0.59095,0.9532,272.23,0.2809,20.26,4.87,0.485,0.500,0.242,0.0271,0.0500
9525,-23.71876,-7.43438,-16.28438,-6.57414,-9.10149,-0.60875,0.9572,272.77,0.2815,20.32,4.93,0.485,0.500,0.242,0.0271,0.0500
9550,-23.82714,-7.47090,-16.35623,-6.59799,-9.18576,-0.57248,0.9607,271.44,0.2801,20.21,4.88,0.485,0.500,0.242,0.0271,0.0500
9575,-23.63091,-7.31894,-16.31197,-6.56493,-9.16081,-0.58622,0.9559,246.70,0.2597,20.52,4.31,0.485,0.500,0.242,0.0271,0.0500
9600,-23.58587,-7.31433,-16.27154,-6.56977,-9.12135,-0.58043,0.9566,245.21,0.2580,20.38,4.41,0.485,0.500,0.242,0.0271,0.0500
9625,-23.71643,-7.36021,-16.35622,-6.59701,-9.17118,-0.58803,0.9605,337.07,0.3548,20.50,4.11,0.485,0.500,0.242,0.0271,0.0500
9650,-23.71666,-7.37648,-16.34018,-6.59024,-9.17761,-0.57234,0.9596,338.43,0.3562,20.71,3.97,0.484,0.500,0.242,0.0271,0.0500
9675,-23.78236,-7.43242,-16.34994,-6.56064,-9.16475,-0.62455,0.9552,334.20,0.3519,20.31,4.29,0.484,0.500,0.242,0.0271,0.0500
9700,-23.78309,-7.49877,-16.28432,-6.57441,-9.09981,-0.61010,0.9573,155.51,0.1637,20.53,4.24,0.484,0.500,0.242,0.0271,0.0500
9725,-23.64880,-7.32954,-16.31927,-6.59442,-9.13027,-0.59458,0.9602,67.83,0.0714,20.82,3.92,0.484,0.500,0.242,0.0271,0.0500
9750,-23.74132,-7.43708,-16.30424,-6.59025,-9.11243,-0.60155,0.9596,154.93,0.1631,20.67,4.06,0.484,0.500,0.242,0.0271,0.0500
9775,-23.67070,-7.37154,-16.29916,-6.58768,-9.13658,-0.57490,0.9592,337.40,0.3552,20.91,3.92,0.484,0.500,0.242,0.0271,0.0500
9800,-23.66754,-7.35583,-16.31171,-6.56890,-9.14661,-0.59620,0.9565,248.33,0.2615,20.64,4.20,0.484,0.500,0.242,0.0271,0.0500
9825,-23.63550,-7.32530,-16.31020,-6.56865,-9.15604,-0.58551,0.9564,244.92,0.2578,20.89,3.90,0.484,0.500,0.242,0.0271,0.0500
9850,-23.56947,-7.28669,-16.28278,-6.58758,-9.08899,-0.60621,0.9592,242.75,0.2555,20.47,4.26,0.484,0.500,0.242,0.0271,0.0500
9875,-23.52442,-7.29724,-16.22718,-6.56393,-9.11849,-0.54475,0.9557,151.34,0.1592,20.20,4.90,0.484,0.500,0.242,0.0271,0.0500
9900,-23.63444,-7.30247,-16.33198,-6.60744,-9.13777,-0.58677,0.9621,150.98,0.1588,20.15,4.81,0.484,0.500,0.242,0.0271,0.0500
9925,-23.29434,-7.10441,-16.18993,-6.54703,-9.05072,-0.59218,0.9533,329.71,0.3467,20.59,4.67,0.484,0.500,0.242,0.0271,0.0500
9950,-23.42955,-7.16681,-16.26274,-6.56356,-9.10107,-0.59811,0.9557,240.19,0.2526,20.29,4.99,0.484,0.500,0.242,0.0271,0.0500
9975,-23.49455,-7.22597,-16.26858,-6.56670,-9.09107,-0.61082,0.9561,328.76,0.3458,20.52,4.70,0.484,0.500,0.242,0.0271,0.0500
10000,-23.55433,-7.24689,-16.30745,-6.58435,-9.12490,-0.59820,0.9587,335.52,0.3531,20.26,4.87,0.484,0.500,0.230,0.0258,0.0500
10025,-23.50125,-7.26783,-16.23342,-6.55758,-9.07139,-0.60445,0.9548,245.00,0.2578,20.48,4.34,0.484,0.500,0.230,0.0258,0.0500
10050,-23.52868,-7.26107,-16.26761,-6.59603,-9.08853,-0.58305,0.9604,243.63,0.2562,20.21,4.87,0.484,0.500,0.230,0.0258,0.0500
10075,-23.51881,-7.28601,-16.23280,-6.54236,-9.08090,-0.60955,0.9526,422.50,0.4444,20.53,4.78,0.484,0.500,0.230,0.0258,0.0500
10100,-23.53959,-7.28893,-16.25066,-6.53312,-9.10850,-0.60905,0.9512,332.38,0.3496,20.35,4.85,0.484,0.500,0.230,0.0258,0.0500
10125,-23.59800,-7.28937,-16.30863,-6.60317,-9.15338,-0.55208,0.9614,259.26,0.2677,20.86,4.38,0.484,0.500,0.230,0.0258,0.0500
10150,-23.55961,-7.29608,-16.26353,-6.54997,-9.13052,-0.58303,0.9537,438.14,0.4525,20.62,4.59,0.484,0.500,0.230,0.0258,0.0500
10175,-23.62254,-7.31749,-16.30505,-6.57124,-9.09960,-0.63421,0.9568,258.56,0.2671,20.85,4.39,0.484,0.500,0.230,0.0258,0.0500
10200,-23.61777,-7.38472,-16.23305,-6.52331,-9.10274,-0.60701,0.9498,336.98,0.3478,20.22,4.72,0.484,0.500,0.230,0.0258,0.0500
10225,-23.57041,-7.31322,-16.25719,-6.55323,-9.08119,-0.62278,0.9542,420.07,0.4420,20.32,5.01,0.484,0.500,0.230,0.0258,0.0500
10250,-23.63990,-7.40969,-16.23021,-6.56070,-9.08767,-0.58184,0.9553,425.89,0.4395,20.31,4.63,0.484,0.500,0.230,0.0258,0.0500
10275,-23.59820,-7.31667,-16.28153,-6.58058,-9.13924,-0.56172,0.9582,424.46,0.4379,20.49,4.70,0.484,0.501,0.230,0.0258,0.0500
10300,-23.65459,-7.33212,-16.32247,-6.60169,-9.11552,-0.60526,0.9612,337.82,0.3484,20.10,4.85,0.484,0.501,0.230,0.0258,0.0500
10325,-23.63998,-7.37286,-16.26712,-6.55583,-9.10373,-0.60756,0.9545,336.56,0.3470,20.22,4.84,0.484,0.501,0.230,0.0258,0.0500
10350,-23.69541,-7.38579,-16.30962,-6.59966,-9.11433,-0.59563,0.9609,428.60,0.4419,20.40,4.84,0.484,0.501,0.230,0.0258,0.0500
10375,-23.58065,-7.37958,-16.20107,-6.54932,-9.06502,-0.58673,0.9536,429.17,0.4424,20.08,4.97,0.484,0.501,0.230,0.0258,0.0500
10400,-23.59659,-7.33119,-16.26541,-6.55746,-9.13562,-0.57233,0.9548,441.17,0.4554,20.42,4.93,0.484,0.501,0.230,0.0258,0.0500
10425,-23.55887,-7.33957,-16.21931,-6.55052,-9.07043,-0.59835,0.9538,330.92,0.3480,20.64,4.77,0.484,0.501,0.230,0.0258,0.0500
10450,-23.71904,-7.42117,-16.29787,-6.60160,-9.10791,-0.58836,0.9612,421.25,0.4429,20.54,4.62,0.484,0.501,0.230,0.0258,0.0500
10475,-23.71941,-7.39526,-16.32415,-6.59411,-9.13838,-0.59166,0.9601,510.66,0.5369,20.62,4.50,0.484,0.501,0.230,0.0258,0.0500
10500,-23.68863,-7.44282,-16.24582,-6.55486,-9.08842,-0.60254,0.9544,420.86,0.4426,20.35,4.66,0.484,0.501,0.230,0.0258,0.0500
10525,-23.63407,-7.40922,-16.22485,-6.53457,-9.07979,-0.61048,0.9515,527.91,0.5450,20.41,4.63,0.484,0.501,0.230,0.0258,0.0500
10550,-23.68804,-7.42879,-16.25925,-6.53849,-9.13333,-0.58743,0.9520,605.82,0.6248,20.12,4.81,0.484,0.501,0.230,0.0258,0.0500
10575,-23.83152,-7.48994,-16.34157,-6.57402,-9.19359,-0.57396,0.9572,514.77,0.5311,20.20,4.87,0.484,0.501,0.230,0.0258,0.0500
10600,-23.82084,-7.49096,-16.32987,-6.58564,-9.15298,-0.59125,0.9589,507.97,0.5344,20.38,4.50,0.484,0.501,0.230,0.0258,0.0500
10625,-23.77372,-7.45465,-16.31907,-6.57224,-9.15675,-0.59009,0.9569,509.16,0.5358,20.55,4.70,0.484,0.501,0.230,0.0258,0.0500
10650,-23.85782,-7.53428,-16.32354,-6.57147,-9.15355,-0.59853,0.9568,510.00,0.5366,20.71,4.36,0.484,0.501,0.230,0.0258,0.0500
10675,-23.83703,-7.50055,-16.33649,-6.58539,-9.14428,-0.60682,0.9589,633.40,0.6536,20.47,4.63,0.484,0.501,0.230,0.0258,0.0500
10700,-23.62944,-7.38956,-16.23988,-6.54846,-9.08001,-0.61141,0.9535,364.28,0.3759,20.58,4.66,0.484,0.501,0.230,0.0258,0.0500
10725,-23.79737,-7.48348,-16.31389,-6.56936,-9.16487,-0.57966,0.9565,421.66,0.4436,20.67,4.23,0.484,0.501,0.230,0.0258,0.0500
10750,-23.80584,-7.46975,-16.33608,-6.59401,-9.18674,-0.55533,0.9601,520.58,0.5372,20.42,4.56,0.484,0.501,0.230,0.0258,0.0500
10775,-23.71946,-7.44326,-16.27620,-6.54288,-9.14933,-0.58399,0.9527,420.43,0.4423,20.37,4.50,0.484,0.501,0.230,0.0258,0.0500
10800,-23.80748,-7.49246,-16.31502,-6.56150,-9.16019,-0.59333,0.9554,330.40,0.3475,20.54,4.48,0.484,0.501,0.230,0.0258,0.0500
10825,-23.69488,-7.39393,-16.30096,-6.56775,-9.15263,-0.58058,0.9563,193.92,0.2036,20.85,4.32,0.484,0.501,0.230,0.0258,0.0500
10850,-23.70894,-7.44838,-16.26056,-6.57527,-9.11882,-0.56647,0.9574,240.79,0.2533,20.41,4.81,0.484,0.501,0.230,0.0258,0.0500
10875,-23.87170,-7.53771,-16.33399,-6.57140,-9.16884,-0.59375,0.9568,330.87,0.3480,20.26,4.99,0.484,0.501,0.230,0.0258,0.0500
10900,-23.75379,-7.45763,-16.29616,-6.59352,-9.11154,-0.59110,0.9600,329.29,0.3462,20.29,4.72,0.484,0.501,0.230,0.0258,0.0500
10925,-23.70524,-7.49476,-16.21048,-6.55124,-9.05195,-0.60730,0.9539,432.26,0.4459,20.25,4.80,0.484,0.501,0.230,0.0258,0.0500
10950,-23.69362,-7.39889,-16.29474,-6.58079,-9.13152,-0.58242,0.9582,522.75,0.5394,20.33,4.89,0.484,0.501,0.230,0.0258,0.0500
10975,-23.64030,-7.41632,-16.22398,-6.52109,-9.10424,-0.59864,0.9495,342.86,0.3538,20.28,4.93,0.484,0.501,0.230,0.0258,0.0500
11000,-23.69321,-7.41971,-16.27351,-6.54594,-9.08149,-0.64608,0.9531,422.31,0.4444,20.97,4.20,0.484,0.501,0.218,0.0245,0.0500
11025,-23.72495,-7.45591,-16.26904,-6.55471,-9.12366,-0.59067,0.9544,243.75,0.2565,21.17,3.99,0.484,0.501,0.218,0.0245,0.0500
11050,-23.72736,-7.39607,-16.33129,-6.60275,-9.14506,-0.58348,0.9614,431.64,0.4454,20.49,4.81,0.484,0.501,0.218,0.0245,0.0500
11075,-23.80994,-7.52316,-16.28678,-6.59169,-9.11039,-0.58470,0.9598,429.51,0.4432,20.43,4.80,0.484,0.501,0.218,0.0245,0.0500
11100,-23.68295,-7.43338,-16.24957,-6.58184,-9.07307,-0.59466,0.9583,283.67,0.2979,20.52,4.73,0.485,0.501,0.218,0.0245,0.0500
11125,-23.67777,-7.36894,-16.30883,-6.61714,-9.13415,-0.55753,0.9635,381.14,0.3925,20.73,4.58,0.485,0.501,0.218,0.0245,0.0500
11150,-23.67767,-7.38986,-16.28782,-6.58999,-9.13061,-0.56722,0.9595,428.99,0.4427,20.47,4.94,0.485,0.501,0.218,0.0245,0.0500
11175,-23.68304,-7.45478,-16.22826,-6.58071,-9.06507,-0.58249,0.9582,426.42,0.4401,20.47,4.81,0.485,0.501,0.218,0.0245,0.0500
11200,-23.67789,-7.40857,-16.26932,-6.56985,-9.10658,-0.59289,0.9566,507.55,0.5341,20.37,4.55,0.485,0.501,0.218,0.0245,0.0500
11225,-23.56082,-7.34802,-16.21280,-6.54218,-9.06429,-0.60633,0.9526,327.73,0.3448,20.38,4.71,0.485,0.501,0.218,0.0245,0.0500
11250,-23.55069,-7.33368,-16.21702,-6.57962,-9.05081,-0.58659,0.9580,237.94,0.2503,20.45,4.61,0.485,0.501,0.218,0.0245,0.0500
11275,-23.67044,-7.38877,-16.28168,-6.58166,-9.12540,-0.57462,0.9583,335.52,0.3462,20.37,4.71,0.485,0.501,0.218,0.0245,0.0500
11300,-23.65848,-7.36255,-16.29593,-6.60704,-9.12481,-0.56409,0.9620,336.19,0.3469,20.48,4.55,0.485,0.501,0.218,0.0245,0.0500
11325,-23.47102,-7.26609,-16.20493,-6.58985,-9.03951,-0.57558,0.9595,515.37,0.5319,20.26,4.83,0.485,0.501,0.218,0.0245,0.0500
11350,-23.61637,-7.33083,-16.28553,-6.60860,-9.09944,-0.57750,0.9622,337.27,0.3480,20.19,4.99,0.485,0.501,0.218,0.0245,0.0500
11375,-23.58646,-7.31905,-16.26741,-6.57756,-9.10351,-0.58634,0.9577,339.33,0.3501,20.23,4.78,0.485,0.501,0.218,0.0245,0.0500
11400,-23.64166,-7.37778,-16.26389,-6.60657,-9.05499,-0.60232,0.9619,507.44,0.5341,20.38,4.73,0.485,0.501,0.218,0.0245,0.0500
11425,-23.65771,-7.38063,-16.27708,-6.59457,-9.07641,-0.60611,0.9602,337.82,0.3485,20.12,4.84,0.485,0.501,0.218,0.0245,0.0500
11450,-23.62575,-7.38990,-16.23585,-6.56411,-9.06053,-0.61121,0.9558,291.21,0.2998,20.63,4.92,0.485,0.501,0.218,0.0245,0.0500
11475,-23.61285,-7.29693,-16.31592,-6.59771,-9.12638,-0.59183,0.9606,290.78,0.2993,20.50,4.96,0.485,0.501,0.218,0.0245,0.0500
11500,-23.54810,-7.34629,-16.20181,-6.57393,-9.06742,-0.56046,0.9572,247.57,0.2554,20.32,5.01,0.485,0.501,0.218,0.0245,0.0500
11525,-23.64128,-7.35472,-16.28656,-6.57533,-9.12986,-0.58136,0.9574,148.04,0.1558,20.38,4.88,0.485,0.501,0.218,0.0245,0.0500
11550,-23.60232,-7.39062,-16.21171,-6.56607,-9.05502,-0.59061,0.9560,370.64,0.3893,20.36,4.64,0.485,0.501,0.218,0.0245,0.0500
11575,-23.58932,-7.32013,-16.26920,-6.58497,-9.09699,-0.58724,0.9588,289.96,0.2986,20.42,4.55,0.485,0.501,0.218,0.0245,0.0500
11600,-23.59725,-7.35000,-16.24725,-6.56310,-9.09671,-0.58744,0.9556,290.43,0.2991,20.44,4.95,0.486,0.501,0.218,0.0245,0.0500
11625,-23.67225,-7.41132,-16.26093,-6.58376,-9.05422,-0.62295,0.9586,389.41,0.4014,20.58,4.75,0.486,0.501,0.218,0.0245,0.0500
11650,-23.90943,-7.59166,-16.31777,-6.60646,-9.13226,-0.57904,0.9619,372.29,0.3908,20.74,4.55,0.486,0.501,0.218,0.0245,0.0500
11675,-23.64013,-7.43054,-16.20959,-6.58423,-9.04833,-0.57703,0.9587,281.68,0.2958,20.81,4.47,0.486,0.501,0.218,0.0245,0.0500
11700,-23.77278,-7.50064,-16.27215,-6.59617,-9.07413,-0.60185,0.9604,326.15,0.3432,20.41,4.75,0.486,0.501,0.218,0.0245,0.0500
11725,-23.68299,-7.41850,-16.26449,-6.59091,-9.08199,-0.59159,0.9597,462.30,0.4853,20.55,4.59,0.486,0.501,0.218,0.0245,0.0500
11750,-23.63632,-7.40264,-16.23368,-6.56226,-9.05550,-0.61592,0.9555,372.01,0.3906,20.61,4.43,0.486,0.501,0.218,0.0245,0.0500
11775,-23.78802,-7.47135,-16.31667,-6.58704,-9.10455,-0.62507,0.9591,327.12,0.3442,20.46,4.57,0.486,0.501,0.218,0.0245,0.0500
11800,-23.82151,-7.52404,-16.29747,-6.58861,-9.10331,-0.60555,0.9593,237.39,0.2498,20.71,3.99,0.486,0.501,0.218,0.0245,0.0500
11825,-23.74135,-7.48982,-16.25153,-6.56915,-9.09054,-0.59184,0.9565,328.10,0.3452,20.57,4.28,0.486,0.501,0.218,0.0245,0.0500
11850,-23.90192,-7.60999,-16.29193,-6.57641,-9.12183,-0.59368,0.9575,149.11,0.1569,20.44,4.47,0.486,0.501,0.218,0.0245,0.0500
11875,-23.86347,-7.58378,-16.27969,-6.56764,-9.11281,-0.59924,0.9563,58.89,0.0620,20.08,4.77,0.486,0.501,0.218,0.0245,0.0500
11900,-23.87571,-7.68369,-16.19202,-6.54959,-9.04423,-0.59819,0.9536,148.72,0.1565,20.40,4.67,0.486,0.501,0.218,0.0245,0.0500
11925,-23.94849,-7.66932,-16.27917,-6.57800,-9.08146,-0.61971,0.9578,239.15,0.2517,20.55,4.49,0.486,0.501,0.218,0.0245,0.0500
11950,-23.81214,-7.58205,-16.23008,-6.54318,-9.07678,-0.61012,0.9527,239.07,0.2516,20.71,4.36,0.486,0.501,0.218,0.0245,0.0500
11975,-23.93332,-7.61842,-16.31490,-6.61180,-9.10700,-0.59610,0.9627,429.76,0.4433,20.58,4.47,0.486,0.501,0.218,0.0245,0.0500
12000,-23.87871,-7.54820,-16.33052,-6.59687,-9.14243,-0.59122,0.9605,239.62,0.2521,20.51,4.14,0.486,0.501,0.207,0.0233,0.0500
12025,-23.75371,-7.50668,-16.24704,-6.56505,-9.10166,-0.58033,0.9559,238.83,0.2512,20.28,4.64,0.486,0.501,0.207,0.0233,0.0500
12050,-23.83348,-7.56303,-16.27045,-6.57980,-9.07536,-0.61529,0.9580,327.86,0.3448,20.24,4.79,0.486,0.501,0.207,0.0233,0.0500
12075,-23.85344,-7.58015,-16.27329,-6.57124,-9.08370,-0.61835,0.9568,327.11,0.3441,20.28,4.71,0.486,0.501,0.207,0.0233,0.0500
12100,-23.82819,-7.57592,-16.25226,-6.58875,-9.06983,-0.59368,0.9593,237.63,0.2500,20.27,4.72,0.486,0.501,0.207,0.0233,0.0500
12125,-23.85992,-7.54062,-16.31930,-6.61295,-9.11686,-0.58949,0.9629,148.45,0.1562,20.23,4.62,0.486,0.501,0.207,0.0233,0.0500
12150,-23.85070,-7.54124,-16.30946,-6.57124,-9.14234,-0.59588,0.9568,238.29,0.2507,20.20,4.74,0.486,0.501,0.207,0.0233,0.0500
12175,-23.91266,-7.66051,-16.25215,-6.58002,-9.06809,-0.60403,0.9581,152.69,0.1606,20.31,4.67,0.486,0.501,0.207,0.0233,0.0500
12200,-23.86458,-7.61304,-16.25153,-6.54174,-9.10323,-0.60657,0.9525,152.10,0.1600,20.37,4.48,0.486,0.501,0.207,0.0233,0.0500
12225,-23.96409,-7.70408,-16.26001,-6.57993,-9.07844,-0.60164,0.9581,151.75,0.1597,20.28,4.53,0.486,0.501,0.207,0.0233,0.0500
12250,-23.92829,-7.67778,-16.25050,-6.55417,-9.09388,-0.60245,0.9543,152.17,0.1601,20.06,4.64,0.486,0.501,0.207,0.0233,0.0500
12275,-23.98684,-7.68509,-16.30175,-6.56626,-9.10352,-0.63198,0.9561,241.29,0.2539,20.12,4.65,0.486,0.501,0.207,0.0233,0.0500
12300,-24.02950,-7.66617,-16.36334,-6.60214,-9.16247,-0.59873,0.9613,375.67,0.3945,20.27,4.67,0.486,0.501,0.207,0.0233,0.0500
12325,-24.06728,-7.74994,-16.31734,-6.58363,-9.13631,-0.59740,0.9586,150.22,0.1581,20.44,4.43,0.486,0.501,0.207,0.0233,0.0500
12350,-24.08667,-7.78269,-16.30398,-6.58551,-9.12550,-0.59297,0.9589,150.51,0.1584,20.05,4.54,0.486,0.501,0.207,0.0233,0.0500
12375,-24.09133,-7.72963,-16.36170,-6.58290,-9.16069,-0.61811,0.9585,150.87,0.1588,20.39,4.32,0.486,0.501,0.207,0.0233,0.0500
12400,-24.01943,-7.68915,-16.33028,-6.58320,-9.12496,-0.62212,0.9585,152.03,0.1600,20.72,4.49,0.486,0.501,0.207,0.0233,0.0500
12425,-24.03677,-7.74389,-16.29288,-6.58225,-9.13127,-0.57936,0.9584,198.27,0.2082,20.60,4.51,0.486,0.501,0.207,0.0233,0.0500
12450,-24.08072,-7.78200,-16.29872,-6.57011,-9.13595,-0.59266,0.9566,151.51,0.1594,20.20,4.68,0.486,0.501,0.207,0.0233,0.0500
